stack_id,primary_role,stack_name,required_skills,preferred_skills,stack_popularity_score,stack_level,typical_experience_years,industry_sector
4744,IoT Developer,Azure Enterprise,Azure Functions|AKS,Logic Apps,0.65,Advanced,9,EdTech
4745,Solutions Architect,Embedded Systems,ARM|RTOS|C++,FreeRTOS,0.82,Intermediate,8,Telecom
4746,SAP Consultant,Next.js Full Stack,Prisma|React|Next.js,Vercel|NextAuth,0.2,Intermediate,3,Biotech
4747,Data Engineer,MERN Stack,Node.js|Express.js,TypeScript,0.56,Advanced,5,Logistics
4748,Release Engineer,LAMP Stack,MySQL|Apache|PHP,Laravel,0.98,Intermediate,10,E-commerce
4749,Vue.js Developer,ETL Data Pipeline,Apache Kafka|Python|Airflow,AWS Redshift,0.12,Advanced,5,Retail
4750,IoT Developer,GraphQL API,Apollo Server|PostgreSQL,DataLoader,0.55,Intermediate,10,Government
4751,Product Engineer,Salesforce Platform,Apex|Salesforce CLI|Lightning Web Components|SOQL,MuleSoft,0.41,Advanced,0,Energy
4752,Node.js Developer,React Native Mobile,Redux|Expo|React Native,TypeScript,0.15,Beginner,11,E-commerce
4753,Build Engineer,LAMP Stack,PHP|MySQL|Linux|Apache,PHPUnit|Laravel|Symfony,0.37,Beginner,11,Aerospace
4754,Full Stack Developer,MEAN Stack,Express.js|MongoDB|Node.js|Angular,Jasmine,0.6,Advanced,0,Retail
4755,Solutions Architect,Data Engineering Pipeline,AWS S3|Python|Airflow|Apache Spark,dbt|Delta Lake,0.43,Advanced,8,Cybersecurity
4756,Python Developer,Flutter Cross-Platform,Dart|Firebase,Integration Tests|BLoC Pattern|Provider,0.65,Advanced,0,IT
4757,DevOps Engineer,MERN Stack,React|Node.js|MongoDB|Express.js,Mongoose|Jest|TypeScript,0.95,Intermediate,10,E-commerce
4758,Principal Engineer,Spring Boot Enterprise,Spring Boot|PostgreSQL|Java,JUnit,0.94,Beginner,0,Retail
4759,Computer Vision Engineer,Rust Systems,Tokio|Actix-web|PostgreSQL|Rust,SQLx|Serde,0.41,Advanced,1,Energy
4760,Solutions Architect,Salesforce Platform,SOQL|Lightning Web Components|Apex,Flow Builder,0.88,Intermediate,6,Biotech
4761,Data Engineer,Azure Enterprise,Azure DevOps|AKS|Cosmos DB|Azure Functions,Azure AD|Service Bus|Logic Apps,0.58,Beginner,6,Media
4762,Computer Vision Engineer,ASP.NET Core Stack,SQL Server|.NET Core|C#,Blazor|xUnit,0.11,Advanced,1,Consulting
4763,Systems Programmer,Azure Enterprise,Cosmos DB|Azure Functions|Azure DevOps|AKS,Service Bus|Azure AD,0.9,Beginner,8,Finance
4764,Data Scientist,Data Engineering Pipeline,AWS S3|Airflow|Python|Apache Spark,dbt,0.2,Beginner,12,Government
4765,Computer Vision Engineer,Flask Microservices,SQLAlchemy|Flask|Redis,Pytest|RabbitMQ,0.86,Advanced,5,Manufacturing
4766,Automation Engineer,AWS Cloud Native,DynamoDB|AWS Lambda,CloudWatch,0.5,Advanced,6,Healthcare
4767,Security Engineer,Django Full Stack,Django|PostgreSQL|HTML/CSS,Docker,0.74,Beginner,9,Logistics
4768,Java Developer,Salesforce Platform,Apex|Lightning Web Components|Salesforce CLI|SOQL,Flow Builder|Visualforce,0.31,Beginner,1,Media
4769,Embedded Systems Engineer,Shopify E-commerce,Shopify CLI|Liquid|JavaScript|HTML/CSS,GraphQL,0.64,Beginner,12,Gaming
4770,Solutions Architect,IoT Platform,MQTT|Python|Raspberry Pi|AWS IoT,Docker|Grafana|Node-RED,0.35,Intermediate,6,Retail
4771,Data Scientist,Spring Boot Enterprise,Spring Boot|Maven|PostgreSQL|Java,Hibernate,0.61,Intermediate,12,Energy
4772,Blockchain Developer,Android Native,Kotlin|Room|Android Studio|Jetpack Compose,Espresso|Coroutines|Dagger/Hilt,0.42,Beginner,5,Healthcare
4773,Python Developer,ETL Data Pipeline,Airflow|PostgreSQL|Apache Kafka|Python,Docker|AWS Redshift|Great Expectations,0.51,Advanced,2,Gaming
4774,Embedded Systems Engineer,Blockchain Development,Web3.js|Solidity|Hardhat|Ethereum,IPFS|Chai,0.3,Beginner,5,Telecom
4775,Full Stack Developer,Embedded Systems,ARM|RTOS|C++,JTAG|MQTT|GPIO,0.38,Beginner,12,Finance
4776,Angular Developer,Android Native,Room|Jetpack Compose|Kotlin,Dagger/Hilt,0.95,Beginner,11,EdTech
4777,WordPress Developer,AWS Cloud Native,DynamoDB|S3,CloudFormation|SNS|SQS,0.58,Advanced,5,Energy
4778,Technical Lead,iOS Native,Xcode|Core Data|UIKit|Swift,SwiftUI|Combine|XCTest,0.63,Advanced,11,IT
4779,Release Engineer,Spring Boot Enterprise,PostgreSQL|Java|Maven,Hibernate,0.99,Intermediate,10,EdTech
4780,SAP Consultant,Svelte Modern,SvelteKit|Tailwind CSS|TypeScript|Svelte,Prisma|Vitest,0.4,Advanced,2,Healthcare
4781,Security Engineer,QA Automation,TestNG|Python,Allure|Cypress|Docker,0.92,Beginner,0,Biotech
4782,React Developer,Embedded Systems,C|C++|RTOS,JTAG|MQTT,0.13,Intermediate,2,IT
4783,Angular Developer,PyTorch Deep Learning,PyTorch|NumPy,ONNX|Hugging Face|Weights & Biases,0.58,Advanced,5,Biotech
4784,IoT Developer,Embedded Systems,C++|C,JTAG|GPIO,0.43,Advanced,4,Retail
4785,ML Engineer,Rust Systems,Rust|Tokio|Actix-web|PostgreSQL,Docker,0.73,Intermediate,11,Energy
4786,Engineering Manager,Data Engineering Pipeline,AWS S3|Apache Spark,Snowflake|dbt,0.54,Intermediate,5,Biotech
4787,API Developer,Computer Vision Stack,Python|OpenCV,ONNX,0.58,Advanced,4,Aerospace
4788,Mobile Developer,DevOps Automation,Docker|Terraform|Kubernetes,Prometheus,0.28,Advanced,11,Retail
4789,Embedded Systems Engineer,Embedded Systems,C++|RTOS,FreeRTOS,0.6,Intermediate,3,Finance
4790,Computer Vision Engineer,React Native Mobile,React Native|Expo,Detox|Firebase,1.0,Intermediate,4,Energy
4791,Staff Engineer,SAP Enterprise,Fiori|ABAP,OData|CDS Views,0.63,Intermediate,0,E-commerce
4792,SAP Consultant,MEAN Stack,MongoDB|Express.js|Angular,RxJS|Jasmine,0.26,Intermediate,6,Consulting
4793,ML Engineer,Blockchain Development,Hardhat|Solidity|Web3.js|Ethereum,Chai,0.34,Advanced,1,Aerospace
4794,Java Developer,Next.js Full Stack,Next.js|React,Tailwind CSS,0.15,Advanced,0,Cybersecurity
4795,Systems Programmer,ML Engineering Stack,Scikit-learn|Pandas|TensorFlow|Python,FastAPI|MLflow,0.45,Intermediate,1,Automotive
4796,Backend Developer,MEAN Stack,Angular|Express.js,NgRx|RxJS|TypeScript,0.12,Beginner,2,Media
4797,DevOps Engineer,WordPress CMS Stack,HTML/CSS|WordPress|MySQL|PHP,WooCommerce,0.11,Advanced,11,Retail
4798,BI Analyst,PyTorch Deep Learning,NumPy|PyTorch|Python,TensorBoard|ONNX|Weights & Biases,0.33,Beginner,10,Government
4799,Engineering Manager,Django Full Stack,Django|HTML/CSS|PostgreSQL|Python,Django REST Framework,0.19,Beginner,2,Telecom
4800,Blockchain Developer,iOS Native,Xcode|UIKit|Core Data|Swift,XCTest|SwiftUI|ARKit,0.17,Intermediate,11,EdTech
4801,Automation Engineer,MERN Stack,MongoDB|Express.js|React,Jest|Mongoose,0.45,Advanced,6,EdTech
4802,Mobile Developer,Blockchain Development,Ethereum|Solidity,Chai,0.2,Advanced,2,Gaming
4803,Release Engineer,Next.js Full Stack,Prisma|Next.js,Vercel,0.43,Beginner,7,Media
4804,SAP Consultant,Data Engineering Pipeline,Apache Spark|AWS S3,dbt|Snowflake,0.69,Beginner,8,Gaming
4805,Blockchain Developer,Game Development Unity,Visual Studio|C#|Blender|Unity,Addressables,0.29,Intermediate,5,Energy
4806,SAP Consultant,React Native Mobile,JavaScript|React Native|Expo,Firebase|Jest,0.39,Advanced,8,Media
4807,Node.js Developer,Flask Microservices,Flask|Python|Redis,RabbitMQ,0.55,Intermediate,1,SaaS
4808,DevOps Engineer,ASP.NET Core Stack,.NET Core|SQL Server|Entity Framework|C#,xUnit|SignalR|Azure,0.27,Advanced,8,Logistics
4809,BI Analyst,WordPress CMS Stack,MySQL|WordPress|HTML/CSS,Elementor|JavaScript|ACF,0.63,Intermediate,10,Biotech
4810,WordPress Developer,QA Automation,Selenium|TestNG|Jenkins|Python,Cypress,0.4,Beginner,5,Fintech
4811,Engineering Manager,Business Intelligence,Power BI|Python|SQL,Tableau|DAX|Looker,0.62,Advanced,0,Retail
4812,Principal Engineer,Unreal Engine Stack,C++|Blueprints|Unreal Engine,Substance Painter|Houdini,0.35,Advanced,10,Consulting
4813,Python Developer,Blockchain Development,Ethereum|Solidity,OpenZeppelin,0.13,Beginner,3,Logistics
4814,Engineering Manager,GraphQL API,GraphQL|Node.js|PostgreSQL|Apollo Server,TypeScript,0.8,Advanced,2,Healthcare
4815,Python Developer,Unreal Engine Stack,Unreal Engine|Blueprints|Visual Studio|C++,Perforce,0.42,Beginner,10,Healthcare
4816,Cloud Architect,WordPress CMS Stack,WordPress|HTML/CSS,Elementor|JavaScript|ACF,0.28,Advanced,8,SaaS
4817,Computer Vision Engineer,Django Full Stack,Django|Python|PostgreSQL|HTML/CSS,Docker|Django REST Framework,0.47,Intermediate,2,Automotive
4818,SAP Consultant,MERN Stack,MongoDB|Express.js,TypeScript|Jest,0.19,Advanced,4,Manufacturing
4819,Technical Lead,Computer Vision Stack,OpenCV|Python|TensorFlow|YOLO,PyTorch|MediaPipe,0.25,Advanced,8,IT
4820,BI Analyst,SAP Enterprise,Fiori|SAP HANA|ABAP|SAP S/4HANA,RAP,0.38,Advanced,10,Aerospace
4821,Embedded Systems Engineer,Embedded Systems,C|ARM|RTOS,JTAG,0.76,Advanced,9,Logistics
4822,Automation Engineer,Go Microservices,Docker|PostgreSQL|gRPC|Go,Testify,0.66,Beginner,4,Logistics
4823,Database Administrator,ML Engineering Stack,Scikit-learn|TensorFlow|Pandas|Python,NumPy|FastAPI|Docker,0.29,Intermediate,2,Logistics
4824,Go Developer,Blockchain Development,Hardhat|Ethereum,OpenZeppelin|IPFS,0.96,Beginner,10,Biotech
4825,Python Developer,ASP.NET Core Stack,C#|Entity Framework,xUnit,0.15,Advanced,2,Manufacturing
4826,Automation Engineer,Azure Enterprise,Cosmos DB|Azure Functions|Azure DevOps,Logic Apps,0.37,Advanced,3,Biotech
4827,Product Engineer,Rust Systems,Tokio|Actix-web|Rust|PostgreSQL,SQLx|Docker,0.45,Advanced,6,SaaS
4828,Python Developer,ML Engineering Stack,TensorFlow|Scikit-learn,FastAPI,0.73,Advanced,4,Automotive
4829,Vue.js Developer,Salesforce Platform,Salesforce CLI|Lightning Web Components|SOQL,MuleSoft|Visualforce|Flow Builder,0.86,Intermediate,5,Gaming
4830,Backend Developer,Shopify E-commerce,HTML/CSS|Shopify CLI|JavaScript|Liquid,React|Node.js,0.63,Advanced,8,Biotech
4831,Mobile Developer,Django Full Stack,Python|Django|PostgreSQL|HTML/CSS,Docker|Redis|Celery,0.83,Beginner,10,Media
4832,Game Developer,GraphQL API,Node.js|PostgreSQL|Apollo Server|GraphQL,DataLoader|Jest|TypeScript,0.18,Advanced,5,Government
4833,SAP Consultant,Flutter Cross-Platform,Dart|Firebase|Flutter|REST APIs,Hive,0.86,Beginner,5,EdTech
4834,API Developer,GraphQL API,GraphQL|Node.js|Apollo Server,Prisma|DataLoader,0.45,Advanced,10,Consulting
4835,Full Stack Developer,React Native Mobile,React Native|Expo|JavaScript,Jest|Firebase,0.39,Beginner,11,EdTech
4836,Computer Vision Engineer,LAMP Stack,MySQL|Linux|Apache,Symfony|Laravel,0.33,Advanced,1,Biotech
4837,Go Developer,MEAN Stack,Express.js|Node.js|MongoDB,TypeScript|NgRx,0.45,Advanced,5,Cybersecurity
4838,AI Engineer,SAP Enterprise,Fiori|SAP S/4HANA,BTP,0.41,Advanced,6,Media
4839,Go Developer,Azure Enterprise,Azure Functions|Azure DevOps|AKS|Cosmos DB,Azure AD|Service Bus|Application Insights,0.96,Advanced,2,E-commerce
4840,CTO,ASP.NET Core Stack,Entity Framework|.NET Core|C#,xUnit|Azure|SignalR,0.42,Intermediate,7,Media
4841,Data Engineer,MEAN Stack,MongoDB|Node.js|Express.js,TypeScript|Jasmine|NgRx,0.32,Advanced,12,Fintech
4842,Database Administrator,IoT Platform,Raspberry Pi|MQTT|Python,Node-RED|Docker|InfluxDB,0.52,Beginner,8,EdTech
4843,Automation Engineer,Shopify E-commerce,JavaScript|Liquid|Shopify CLI,Node.js,0.59,Advanced,1,Manufacturing
4844,WordPress Developer,ML Engineering Stack,Python|Scikit-learn|TensorFlow|Pandas,NumPy|FastAPI|Docker,0.54,Beginner,4,E-commerce
4845,DevOps Engineer,Frontend React Modern,Tailwind CSS|React|TypeScript,React Query,0.42,Advanced,9,Cybersecurity
4846,BI Analyst,Go Microservices,gRPC|PostgreSQL|Go|Docker,Kubernetes,0.89,Intermediate,3,Biotech
4847,Product Engineer,Computer Vision Stack,Python|OpenCV|YOLO,Albumentations|MediaPipe,0.4,Intermediate,10,Energy
4848,Engineering Manager,SAP Enterprise,ABAP|Fiori,BTP|CDS Views|OData,0.41,Advanced,2,Manufacturing
4849,Mobile Developer,Django Full Stack,PostgreSQL|Django|Python|HTML/CSS,Docker|Celery,0.36,Beginner,4,Automotive
4850,Cloud Architect,Business Intelligence,Excel|Power BI|SQL,DAX|Tableau|Looker,0.47,Beginner,0,Fintech
4851,Angular Developer,AWS Cloud Native,DynamoDB|API Gateway|AWS Lambda|S3,SQS|CloudFormation|SNS,0.54,Advanced,11,Media
4852,Game Developer,Unreal Engine Stack,Unreal Engine|C++|Visual Studio,Substance Painter,0.37,Beginner,1,Telecom
4853,API Developer,Data Engineering Pipeline,Apache Spark|Airflow|Python|AWS S3,Kafka,0.64,Advanced,12,Media
4854,Security Engineer,ASP.NET Core Stack,SQL Server|C#|.NET Core,Azure|xUnit,0.77,Intermediate,6,Logistics
4855,Automation Engineer,Django Full Stack,Python|HTML/CSS|Django|PostgreSQL,Django REST Framework,0.29,Intermediate,0,E-commerce
4856,Rust Developer,GCP Data Platform,Cloud Functions|Pub/Sub,Vertex AI,0.37,Beginner,5,Logistics
4857,API Developer,Vue.js Ecosystem,Vue 3|Vite,Nuxt.js,0.86,Advanced,11,Energy
4858,API Developer,Android Native,Android Studio|Jetpack Compose,Retrofit,0.53,Advanced,2,Biotech
4859,Engineering Manager,Unreal Engine Stack,Unreal Engine|C++|Blueprints,Substance Painter|Houdini|FMOD,0.28,Beginner,9,Aerospace
4860,Python Developer,GraphQL API,GraphQL|PostgreSQL,DataLoader|TypeScript|Prisma,0.63,Advanced,9,Consulting
4861,Angular Developer,NLP Pipeline,Hugging Face Transformers|spaCy|Python|NLTK,Pandas|SentenceTransformers|FAISS,0.26,Intermediate,9,IT
4862,Salesforce Developer,Business Intelligence,Power BI|SQL|Python,DAX|Looker|Tableau,0.53,Intermediate,0,Government
4863,Salesforce Developer,WordPress CMS Stack,HTML/CSS|MySQL,Elementor|ACF,0.66,Beginner,10,SaaS
4864,Performance Engineer,Frontend React Modern,Vite|Tailwind CSS|TypeScript,Vitest|Zustand|Storybook,0.61,Intermediate,3,Consulting
4865,NLP Engineer,QA Automation,TestNG|Jenkins|Python|Selenium,Cypress,0.91,Intermediate,6,Energy
4866,Security Engineer,ETL Data Pipeline,Airflow|PostgreSQL,AWS Redshift|dbt,0.49,Advanced,8,Biotech
4867,Embedded Systems Engineer,Rust Systems,Tokio|Rust|PostgreSQL|Actix-web,Docker|SQLx,0.43,Beginner,12,Logistics
4868,Salesforce Developer,ML Engineering Stack,Pandas|Python|Scikit-learn,Docker|FastAPI,0.66,Intermediate,4,Aerospace
4869,Node.js Developer,DevOps Automation,Kubernetes|Terraform|Jenkins,Prometheus,0.46,Advanced,8,E-commerce
4870,Salesforce Developer,iOS Native,Swift|Xcode|UIKit|Core Data,Combine,0.67,Advanced,12,Fintech
4871,Analytics Engineer,SAP Enterprise,SAP S/4HANA|Fiori|SAP HANA,RAP|OData|CDS Views,0.68,Intermediate,6,SaaS
4872,Backend Developer,Django Full Stack,Python|HTML/CSS|PostgreSQL|Django,Django REST Framework,0.79,Intermediate,4,E-commerce
4873,DevOps Engineer,Data Engineering Pipeline,Python|AWS S3|Airflow,Delta Lake,0.22,Beginner,7,EdTech
4874,Computer Vision Engineer,SAP Enterprise,Fiori|SAP S/4HANA|SAP HANA|ABAP,BTP|OData,0.47,Advanced,6,Aerospace
4875,Systems Programmer,LAMP Stack,PHP|Linux|Apache,Laravel,0.46,Beginner,4,Telecom
4876,API Developer,Svelte Modern,TypeScript|SvelteKit|Svelte,Prisma|Playwright,0.55,Intermediate,4,IT
4877,Data Engineer,Blockchain Development,Ethereum|Web3.js,Ganache|Chai|IPFS,0.17,Advanced,6,EdTech
4878,Full Stack Developer,Spring Boot Enterprise,Maven|Java|PostgreSQL,Docker|JUnit,0.69,Beginner,11,Consulting
4879,Software Engineer,ASP.NET Core Stack,.NET Core|C#|Entity Framework,Blazor,0.78,Beginner,0,Logistics
4880,Cloud Architect,Spring Boot Enterprise,Maven|PostgreSQL,Kafka|Docker,0.81,Beginner,0,E-commerce
4881,ML Engineer,Spring Boot Enterprise,PostgreSQL|Java,JUnit,0.87,Intermediate,11,Automotive
4882,NLP Engineer,Rust Systems,PostgreSQL|Tokio|Actix-web|Rust,SQLx|Docker,0.99,Intermediate,8,Healthcare
4883,Salesforce Developer,Frontend React Modern,TypeScript|React|Tailwind CSS,Zustand|Vitest|React Query,0.93,Advanced,0,Automotive
4884,Data Scientist,Shopify E-commerce,Liquid|HTML/CSS|Shopify CLI|JavaScript,GraphQL,0.96,Intermediate,9,E-commerce
4885,BI Analyst,Shopify E-commerce,Shopify CLI|JavaScript|Liquid|HTML/CSS,Node.js|GraphQL,0.7,Intermediate,7,Retail
4886,Security Engineer,iOS Native,Xcode|Core Data,Combine|ARKit|SwiftUI,0.43,Beginner,5,Cybersecurity
4887,Python Developer,GCP Data Platform,Cloud Functions|BigQuery|Pub/Sub|GCS,Cloud Run|Composer,0.24,Advanced,5,Energy
4888,React Developer,Svelte Modern,TypeScript|Svelte,Vitest|Supabase|Prisma,0.15,Advanced,9,IT
4889,BI Analyst,Azure Enterprise,Azure DevOps|AKS,Logic Apps|Azure AD|Application Insights,0.64,Beginner,3,Manufacturing
4890,Automation Engineer,WordPress CMS Stack,HTML/CSS|WordPress,WooCommerce,0.33,Intermediate,12,Gaming
4891,Backend Developer,NLP Pipeline,spaCy|NLTK,FastAPI|FAISS|SentenceTransformers,0.39,Intermediate,9,Energy
4892,API Developer,WordPress CMS Stack,MySQL|HTML/CSS|WordPress,Elementor,0.96,Intermediate,12,Biotech
4893,Python Developer,iOS Native,Xcode|UIKit|Core Data,SwiftUI,0.73,Advanced,6,Automotive
4894,Principal Engineer,Cybersecurity Stack,Python|Nmap|Wireshark|Metasploit,OWASP ZAP|Kali Linux,0.86,Intermediate,0,Healthcare
4895,Python Developer,Azure Enterprise,Azure DevOps|Cosmos DB,Azure AD,0.41,Beginner,7,Manufacturing
4896,Data Analyst,Vue.js Ecosystem,Vite|Vue 3|Pinia,Vitest,0.72,Intermediate,6,Gaming
4897,Principal Engineer,Android Native,Kotlin|Room|Android Studio,Espresso,0.79,Beginner,6,Fintech
4898,Engineering Manager,Svelte Modern,Tailwind CSS|TypeScript,Vitest|Prisma,0.15,Advanced,10,SaaS
4899,Analytics Engineer,React Native Mobile,Expo|Redux|JavaScript|React Native,Firebase,0.75,Beginner,3,E-commerce
4900,Full Stack Developer,Cybersecurity Stack,Metasploit|Nmap|Wireshark,Burp Suite|OWASP ZAP,0.39,Beginner,3,Finance
4901,Full Stack Developer,Unreal Engine Stack,Blueprints|Unreal Engine,Perforce,0.66,Intermediate,8,Manufacturing
4902,Vue.js Developer,Android Native,Room|Kotlin|Android Studio,Coroutines|Espresso|Dagger/Hilt,0.31,Beginner,1,Finance
4903,Node.js Developer,Svelte Modern,Tailwind CSS|TypeScript,Playwright,0.88,Advanced,11,E-commerce
4904,Data Engineer,MERN Stack,Node.js|Express.js|MongoDB,TypeScript|Jest|Redux,0.36,Intermediate,3,Logistics
4905,Principal Engineer,iOS Native,UIKit|Xcode|Core Data|Swift,ARKit|SwiftUI|Combine,0.59,Beginner,0,Fintech
4906,Backend Developer,GCP Data Platform,GCS|Cloud Functions,Cloud Run,0.72,Intermediate,5,Automotive
4907,Principal Engineer,PyTorch Deep Learning,Python|NumPy,Weights & Biases|ONNX|Hugging Face,0.5,Intermediate,0,Healthcare
4908,Full Stack Developer,SAP Enterprise,SAP HANA|ABAP|SAP S/4HANA,CDS Views,0.38,Beginner,3,IT
4909,Engineering Manager,MERN Stack,Express.js|MongoDB|React,Redux|TypeScript,0.59,Intermediate,7,SaaS
4910,Vue.js Developer,GCP Data Platform,Pub/Sub|Cloud Functions|BigQuery|GCS,Vertex AI|Dataflow,0.49,Advanced,10,Aerospace
4911,CTO,QA Automation,Python|TestNG|Selenium|Jenkins,Docker|Cypress,0.85,Intermediate,0,Cybersecurity
4912,Game Developer,Android Native,Jetpack Compose|Android Studio|Room,Retrofit,0.5,Intermediate,4,E-commerce
4913,Full Stack Developer,Next.js Full Stack,Prisma|React,Vercel,0.81,Advanced,9,Energy
4914,Java Developer,DevOps Automation,Docker|Terraform,Ansible|Prometheus,0.62,Advanced,7,SaaS
4915,Security Engineer,Rust Systems,Actix-web|Tokio|PostgreSQL|Rust,SQLx|Docker|Cargo,0.66,Beginner,11,Healthcare
4916,Frontend Developer,GraphQL API,Apollo Server|Node.js|GraphQL,TypeScript|DataLoader|Prisma,0.65,Advanced,12,Logistics
4917,SAP Consultant,IoT Platform,Raspberry Pi|MQTT,Docker,0.94,Beginner,11,Gaming
4918,Data Engineer,Embedded Systems,C|ARM|C++|RTOS,MQTT,0.34,Beginner,1,Fintech
4919,BI Analyst,Vue.js Ecosystem,Pinia|Vue 3,Vitest|Vuetify,0.36,Intermediate,2,Healthcare
4920,Java Developer,Flask Microservices,Python|Redis|Flask|SQLAlchemy,Pytest|RabbitMQ,0.74,Intermediate,1,E-commerce
4921,Shopify Developer,PyTorch Deep Learning,PyTorch|CUDA|NumPy|Python,Weights & Biases,0.3,Intermediate,3,SaaS
4922,API Developer,Salesforce Platform,Salesforce CLI|SOQL|Lightning Web Components,Heroku|MuleSoft,0.75,Intermediate,1,Fintech
4923,Frontend Developer,Blockchain Development,Web3.js|Solidity|Ethereum,OpenZeppelin|Ganache|IPFS,0.15,Advanced,6,Biotech
4924,Solutions Architect,LAMP Stack,MySQL|Linux,Laravel|Composer|PHPUnit,0.47,Beginner,0,Cybersecurity
4925,Cloud Architect,GraphQL API,GraphQL|PostgreSQL|Apollo Server,Prisma,0.73,Intermediate,5,E-commerce
4926,Mobile Developer,IoT Platform,MQTT|AWS IoT|Raspberry Pi|Python,Node-RED,0.2,Advanced,0,Gaming
4927,Staff Engineer,Django Full Stack,Django|Python,Redis|Docker|Celery,0.53,Intermediate,1,Fintech
4928,Go Developer,AWS Cloud Native,API Gateway|DynamoDB|AWS Lambda,SNS|CloudFormation|CloudWatch,0.93,Beginner,2,EdTech
4929,BI Analyst,Go Microservices,PostgreSQL|Go|Docker,Testify,0.85,Advanced,0,Media
4930,Java Developer,Go Microservices,PostgreSQL|Docker|Go|gRPC,Testify|Redis,0.6,Intermediate,1,Automotive
4931,Angular Developer,PyTorch Deep Learning,Python|NumPy|CUDA,ONNX,0.41,Beginner,5,Retail
4932,Build Engineer,Data Engineering Pipeline,Airflow|Python|Apache Spark|AWS S3,dbt|Snowflake,0.79,Intermediate,9,Manufacturing
4933,CTO,DevOps Automation,Kubernetes|Docker|Terraform,Ansible|ArgoCD,0.75,Intermediate,5,Cybersecurity
4934,Automation Engineer,ASP.NET Core Stack,SQL Server|C#|Entity Framework|.NET Core,Blazor|Azure,0.56,Intermediate,5,Government
4935,DevOps Engineer,Cybersecurity Stack,Wireshark|Nmap|Metasploit|Python,OWASP ZAP,0.36,Intermediate,0,Manufacturing
4936,Data Analyst,Unreal Engine Stack,C++|Blueprints|Unreal Engine|Visual Studio,Houdini|Substance Painter|FMOD,0.5,Advanced,4,Government
